"REF_DATE","GEO","DGUID","Airports","Type of power plant","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Helicopters","Number","223","units","0","v41551045","1.35.4","6560","","","","0"
"2006","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Gliders","Number","223","units","0","v41551046","1.35.5","4","","","","0"
"2006","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Jet engines","Number","223","units","0","v41551052","1.37.1","347091","","","","0"
"2006","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Turbo-propellers","Number","223","units","0","v41551053","1.37.2","67313","","","","0"
"2006","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Piston engines","Number","223","units","0","v41551054","1.37.3","2518","","","","0"
"2006","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Helicopters","Number","223","units","0","v41551055","1.37.4","455","","","","0"
"2006","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Gliders","Number","223","units","0","v41551056","1.37.5","1","","","","0"
"2006","Canada","2016A000011124","Vancouver Harbour, British Columbia","Jet engines","Number","223","units","0","v41551057","1.38.1","0","","","","0"
"2006","Canada","2016A000011124","Vancouver Harbour, British Columbia","Turbo-propellers","Number","223","units","0","v41551058","1.38.2","25624","","","","0"
"2006","Canada","2016A000011124","Vancouver Harbour, British Columbia","Piston engines","Number","223","units","0","v41551059","1.38.3","24776","","","","0"
"2006","Canada","2016A000011124","Vancouver Harbour, British Columbia","Helicopters","Number","223","units","0","v41551060","1.38.4","11741","","","","0"
"2006","Canada","2016A000011124","Vancouver Harbour, British Columbia","Gliders","Number","223","units","0","v41551061","1.38.5","0","","","","0"
"2006","Canada","2016A000011124","Vancouver International, British Columbia","Jet engines","Number","223","units","0","v41551062","1.39.1","148047","","","","0"
"2006","Canada","2016A000011124","Vancouver International, British Columbia","Turbo-propellers","Number","223","units","0","v41551063","1.39.2","113488","","","","0"
"2006","Canada","2016A000011124","Vancouver International, British Columbia","Piston engines","Number","223","units","0","v41551064","1.39.3","46411","","","","0"
"2006","Canada","2016A000011124","Vancouver International, British Columbia","Helicopters","Number","223","units","0","v41551065","1.39.4","14552","","","","0"
"2006","Canada","2016A000011124","Vancouver International, British Columbia","Gliders","Number","223","units","0","v41551066","1.39.5","4","","","","0"
"2006","Canada","2016A000011124","Victoria International, British Columbia","Jet engines","Number","223","units","0","v41551067","1.40.1","13263","","","","0"
"2006","Canada","2016A000011124","Victoria International, British Columbia","Turbo-propellers","Number","223","units","0","v41551068","1.40.2","27373","","","","0"
"2006","Canada","2016A000011124","Victoria International, British Columbia","Piston engines","Number","223","units","0","v41551069","1.40.3","47485","","","","0"
"2006","Canada","2016A000011124","Victoria International, British Columbia","Helicopters","Number","223","units","0","v41551070","1.40.4","4902","","","","0"
"2006","Canada","2016A000011124","Victoria International, British Columbia","Gliders","Number","223","units","0","v41551071","1.40.5","12","","","","0"
"2006","Canada","2016A000011124","Whitehorse International, Yukon","Jet engines","Number","223","units","0","v41551072","1.41.1","3350","","","","0"
"2006","Canada","2016A000011124","Whitehorse International, Yukon","Turbo-propellers","Number","223","units","0","v41551073","1.41.2","4250","","","","0"
"2006","Canada","2016A000011124","Whitehorse International, Yukon","Piston engines","Number","223","units","0","v41551074","1.41.3","7892","","","","0"
"2006","Canada","2016A000011124","Whitehorse International, Yukon","Helicopters","Number","223","units","0","v41551075","1.41.4","2117","","","","0"
"2006","Canada","2016A000011124","Whitehorse International, Yukon","Gliders","Number","223","units","0","v41551076","1.41.5","1","","","","0"
"2006","Canada","2016A000011124","Windsor, Ontario","Jet engines","Number","223","units","0","v41551077","1.42.1","1335","","","","0"
"2006","Canada","2016A000011124","Windsor, Ontario","Turbo-propellers","Number","223","units","0","v41551078","1.42.2","7422","","","","0"
"2006","Canada","2016A000011124","Windsor, Ontario","Piston engines","Number","223","units","0","v41551079","1.42.3","9888","","","","0"
"2006","Canada","2016A000011124","Windsor, Ontario","Helicopters","Number","223","units","0","v41551080","1.42.4","402","","","","0"
"2006","Canada","2016A000011124","Windsor, Ontario","Gliders","Number","223","units","0","v41551081","1.42.5","0","","","","0"
"2006","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Jet engines","Number","223","units","0","v41551082","1.43.1","61605","","","","0"
"2006","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Turbo-propellers","Number","223","units","0","v41551083","1.43.2","51654","","","","0"
"2006","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Piston engines","Number","223","units","0","v41551084","1.43.3","15651","","","","0"
"2006","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Helicopters","Number","223","units","0","v41551085","1.43.4","1485","","","","0"
"2006","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Gliders","Number","223","units","0","v41551086","1.43.5","18","","","","0"
"2006","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Jet engines","Number","223","units","0","v41551087","1.44.1","7","","","","0"
"2006","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Turbo-propellers","Number","223","units","0","v41551088","1.44.2","2702","","","","0"
"2006","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Piston engines","Number","223","units","0","v41551089","1.44.3","32651","","","","0"
"2006","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Helicopters","Number","223","units","0","v41551090","1.44.4","1630","","","","0"
"2006","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Gliders","Number","223","units","0","v41551091","1.44.5","4","","","","0"
"2006","Canada","2016A000011124","Yellowknife, Northwest Territories","Jet engines","Number","223","units","0","v41551092","1.45.1","10244","","","","0"
"2006","Canada","2016A000011124","Yellowknife, Northwest Territories","Turbo-propellers","Number","223","units","0","v41551093","1.45.2","33940","","","","0"
"2006","Canada","2016A000011124","Yellowknife, Northwest Territories","Piston engines","Number","223","units","0","v41551094","1.45.3","5366","","","","0"
"2006","Canada","2016A000011124","Yellowknife, Northwest Territories","Helicopters","Number","223","units","0","v41551095","1.45.4","4616","","","","0"
"2006","Canada","2016A000011124","Yellowknife, Northwest Territories","Gliders","Number","223","units","0","v41551096","1.45.5","4","","","","0"
"2007","Canada","2016A000011124","Total, all airports","Jet engines","Number","223","units","0","v41550872","1.1.1","1276753","","","","0"
"2007","Canada","2016A000011124","Total, all airports","Turbo-propellers","Number","223","units","0","v41550873","1.1.2","860964","","","","0"
"2007","Canada","2016A000011124","Total, all airports","Piston engines","Number","223","units","0","v41550874","1.1.3","1008264","","","","0"
"2007","Canada","2016A000011124","Total, all airports","Helicopters","Number","223","units","0","v41550875","1.1.4","184298","","","","0"
"2007","Canada","2016A000011124","Total, all airports","Gliders","Number","223","units","0","v41550876","1.1.5","11031","","","","0"
"2007","Canada","2016A000011124","Abbotsford, British Columbia","Jet engines","Number","223","units","0","v41550877","1.2.1","6602","","","","0"
"2007","Canada","2016A000011124","Abbotsford, British Columbia","Turbo-propellers","Number","223","units","0","v41550878","1.2.2","4099","","","","0"
"2007","Canada","2016A000011124","Abbotsford, British Columbia","Piston engines","Number","223","units","0","v41550879","1.2.3","44834","","","","0"
"2007","Canada","2016A000011124","Abbotsford, British Columbia","Helicopters","Number","223","units","0","v41550880","1.2.4","14702","","","","0"
"2007","Canada","2016A000011124","Abbotsford, British Columbia","Gliders","Number","223","units","0","v41550881","1.2.5","19","","","","0"
"2007","Canada","2016A000011124","Boundary Bay, British Columbia","Jet engines","Number","223","units","0","v41550882","1.3.1","27","","","","0"
"2007","Canada","2016A000011124","Boundary Bay, British Columbia","Turbo-propellers","Number","223","units","0","v41550883","1.3.2","394","","","","0"
"2007","Canada","2016A000011124","Boundary Bay, British Columbia","Piston engines","Number","223","units","0","v41550884","1.3.3","71635","","","","0"
"2007","Canada","2016A000011124","Boundary Bay, British Columbia","Helicopters","Number","223","units","0","v41550885","1.3.4","3765","","","","0"
"2007","Canada","2016A000011124","Boundary Bay, British Columbia","Gliders","Number","223","units","0","v41550886","1.3.5","21","","","","0"
"2007","Canada","2016A000011124","Calgary International, Alberta","Jet engines","Number","223","units","0","v41550887","1.4.1","160481","","","","0"
"2007","Canada","2016A000011124","Calgary International, Alberta","Turbo-propellers","Number","223","units","0","v41550888","1.4.2","63484","","","","0"
"2007","Canada","2016A000011124","Calgary International, Alberta","Piston engines","Number","223","units","0","v41550889","1.4.3","15469","","","","0"
"2007","Canada","2016A000011124","Calgary International, Alberta","Helicopters","Number","223","units","0","v41550890","1.4.4","6119","","","","0"
"2007","Canada","2016A000011124","Calgary International, Alberta","Gliders","Number","223","units","0","v41550891","1.4.5","6","","","","0"
"2007","Canada","2016A000011124","Calgary/Springbank, Alberta","Jet engines","Number","223","units","0","v41550892","1.5.1","416","","","","0"
"2007","Canada","2016A000011124","Calgary/Springbank, Alberta","Turbo-propellers","Number","223","units","0","v41550893","1.5.2","2019","","","","0"
"2007","Canada","2016A000011124","Calgary/Springbank, Alberta","Piston engines","Number","223","units","0","v41550894","1.5.3","57610","","","","0"
"2007","Canada","2016A000011124","Calgary/Springbank, Alberta","Helicopters","Number","223","units","0","v41550895","1.5.4","9954","","","","0"
"2007","Canada","2016A000011124","Calgary/Springbank, Alberta","Gliders","Number","223","units","0","v41550896","1.5.5","10","","","","0"
"2007","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Jet engines","Number","223","units","0","v41550897","1.6.1","61","","","","0"
"2007","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Turbo-propellers","Number","223","units","0","v41550898","1.6.2","411","","","","0"
"2007","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Piston engines","Number","223","units","0","v41550899","1.6.3","20079","","","","0"
"2007","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Helicopters","Number","223","units","0","v41550900","1.6.4","4134","","","","0"
"2007","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Gliders","Number","223","units","0","v41550901","1.6.5","35","","","","0"
"2007","Canada","2016A000011124","Edmonton City Centre, Alberta","Jet engines","Number","223","units","0","v41550902","1.7.1","5721","","","t","0"
"2007","Canada","2016A000011124","Edmonton City Centre, Alberta","Turbo-propellers","Number","223","units","0","v41550903","1.7.2","25473","","","t","0"
"2007","Canada","2016A000011124","Edmonton City Centre, Alberta","Piston engines","Number","223","units","0","v41550904","1.7.3","28298","","","t","0"
"2007","Canada","2016A000011124","Edmonton City Centre, Alberta","Helicopters","Number","223","units","0","v41550905","1.7.4","9209","","","t","0"
"2007","Canada","2016A000011124","Edmonton City Centre, Alberta","Gliders","Number","223","units","0","v41550906","1.7.5","4","","","t","0"
"2007","Canada","2016A000011124","Edmonton International, Alberta","Jet engines","Number","223","units","0","v41550907","1.8.1","76951","","","","0"
"2007","Canada","2016A000011124","Edmonton International, Alberta","Turbo-propellers","Number","223","units","0","v41550908","1.8.2","40866","","","","0"
"2007","Canada","2016A000011124","Edmonton International, Alberta","Piston engines","Number","223","units","0","v41550909","1.8.3","6942","","","","0"
"2007","Canada","2016A000011124","Edmonton International, Alberta","Helicopters","Number","223","units","0","v41550910","1.8.4","552","","","","0"
"2007","Canada","2016A000011124","Edmonton International, Alberta","Gliders","Number","223","units","0","v41550911","1.8.5","2","","","","0"
"2007","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Jet engines","Number","223","units","0","v41550912","1.9.1","128","","","","0"
"2007","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Turbo-propellers","Number","223","units","0","v41550913","1.9.2","132","","","","0"
"2007","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Piston engines","Number","223","units","0","v41550914","1.9.3","13056","","","","0"
"2007","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Helicopters","Number","223","units","0","v41550915","1.9.4","3307","","","","0"
"2007","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Gliders","Number","223","units","0","v41550916","1.9.5","297","","","","0"
"2007","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Jet engines","Number","223","units","0","v41550917","1.10.1","8323","","","","0"
"2007","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Turbo-propellers","Number","223","units","0","v41550918","1.10.2","7268","","","","0"
"2007","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Piston engines","Number","223","units","0","v41550919","1.10.3","10644","","","","0"
"2007","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Helicopters","Number","223","units","0","v41550920","1.10.4","3001","","","","0"
"2007","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Gliders","Number","223","units","0","v41550921","1.10.5","6","","","","0"
"2007","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Jet engines","Number","223","units","0","v41550922","1.11.1","47965","","","","0"
"2007","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Turbo-propellers","Number","223","units","0","v41550923","1.11.2","22802","","","","0"
"2007","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Piston engines","Number","223","units","0","v41550924","1.11.3","5749","","","","0"
"2007","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Helicopters","Number","223","units","0","v41550925","1.11.4","4448","","","","0"
"2007","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Gliders","Number","223","units","0","v41550926","1.11.5","0","","","","0"
"2007","Canada","2016A000011124","Hamilton, Ontario","Jet engines","Number","223","units","0","v41550927","1.12.1","18615","","","","0"
"2007","Canada","2016A000011124","Hamilton, Ontario","Turbo-propellers","Number","223","units","0","v41550928","1.12.2","10060","","","","0"
"2007","Canada","2016A000011124","Hamilton, Ontario","Piston engines","Number","223","units","0","v41550929","1.12.3","14298","","","","0"
"2007","Canada","2016A000011124","Hamilton, Ontario","Helicopters","Number","223","units","0","v41550930","1.12.4","1277","","","","0"
"2007","Canada","2016A000011124","Hamilton, Ontario","Gliders","Number","223","units","0","v41550931","1.12.5","3","","","","0"
"2007","Canada","2016A000011124","Kelowna, British Columbia","Jet engines","Number","223","units","0","v41550932","1.13.1","18516","","","","0"
"2007","Canada","2016A000011124","Kelowna, British Columbia","Turbo-propellers","Number","223","units","0","v41550933","1.13.2","14809","","","","0"
"2007","Canada","2016A000011124","Kelowna, British Columbia","Piston engines","Number","223","units","0","v41550934","1.13.3","15951","","","","0"
"2007","Canada","2016A000011124","Kelowna, British Columbia","Helicopters","Number","223","units","0","v41550935","1.13.4","4987","","","","0"
"2007","Canada","2016A000011124","Kelowna, British Columbia","Gliders","Number","223","units","0","v41550936","1.13.5","4","","","","0"
"2007","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Jet engines","Number","223","units","0","v41550937","1.14.1","2529","","","","0"
"2007","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Turbo-propellers","Number","223","units","0","v41550938","1.14.2","4736","","","","0"
"2007","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Piston engines","Number","223","units","0","v41550939","1.14.3","35989","","","","0"
"2007","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Helicopters","Number","223","units","0","v41550940","1.14.4","3576","","","","0"
"2007","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Gliders","Number","223","units","0","v41550941","1.14.5","6","","","","0"
"2007","Canada","2016A000011124","Langley, British Columbia","Jet engines","Number","223","units","0","v41550942","1.15.1","4","","","","0"
"2007","Canada","2016A000011124","Langley, British Columbia","Turbo-propellers","Number","223","units","0","v41550943","1.15.2","1263","","","","0"
"2007","Canada","2016A000011124","Langley, British Columbia","Piston engines","Number","223","units","0","v41550944","1.15.3","28093","","","","0"
"2007","Canada","2016A000011124","Langley, British Columbia","Helicopters","Number","223","units","0","v41550945","1.15.4","7178","","","","0"
"2007","Canada","2016A000011124","Langley, British Columbia","Gliders","Number","223","units","0","v41550946","1.15.5","162","","","","0"
"2007","Canada","2016A000011124","London, Ontario","Jet engines","Number","223","units","0","v41550947","1.16.1","4482","","","","0"
"2007","Canada","2016A000011124","London, Ontario","Turbo-propellers","Number","223","units","0","v41550948","1.16.2","16324","","","","0"
"2007","Canada","2016A000011124","London, Ontario","Piston engines","Number","223","units","0","v41550949","1.16.3","32227","","","","0"
"2007","Canada","2016A000011124","London, Ontario","Helicopters","Number","223","units","0","v41550950","1.16.4","2360","","","","0"
"2007","Canada","2016A000011124","London, Ontario","Gliders","Number","223","units","0","v41550951","1.16.5","7","","","","0"
"2007","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Jet engines","Number","223","units","0","v41550952","1.17.1","13401","","","","0"
"2007","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Turbo-propellers","Number","223","units","0","v41550953","1.17.2","9968","","","","0"
"2007","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Piston engines","Number","223","units","0","v41550954","1.17.3","44575","","","","0"
"2007","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Helicopters","Number","223","units","0","v41550955","1.17.4","979","","","","0"
"2007","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Gliders","Number","223","units","0","v41550956","1.17.5","9","","","","0"
"2007","Canada","2016A000011124","Montréal/Mirabel International, Quebec","Jet engines","Number","223","units","0","v41550957","1.18.1","8728","","","t","0"
"2007","Canada","2016A000011124","Montréal/Mirabel International, Quebec","Turbo-propellers","Number","223","units","0","v41550958","1.18.2","4387","","","t","0"
"2007","Canada","2016A000011124","Montréal/Mirabel International, Quebec","Piston engines","Number","223","units","0","v41550959","1.18.3","5173","","","t","0"
"2007","Canada","2016A000011124","Montréal/Mirabel International, Quebec","Helicopters","Number","223","units","0","v41550960","1.18.4","1873","","","t","0"
"2007","Canada","2016A000011124","Montréal/Mirabel International, Quebec","Gliders","Number","223","units","0","v41550961","1.18.5","0","","","t","0"
"2007","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Jet engines","Number","223","units","0","v41550962","1.19.1","148706","","","","0"
"2007","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Turbo-propellers","Number","223","units","0","v41550963","1.19.2","62823","","","","0"
"2007","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Piston engines","Number","223","units","0","v41550964","1.19.3","7884","","","","0"
"2007","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Helicopters","Number","223","units","0","v41550965","1.19.4","3458","","","","0"
"2007","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Gliders","Number","223","units","0","v41550966","1.19.5","0","","","","0"
"2007","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Jet engines","Number","223","units","0","v41550967","1.20.1","2105","","","","0"
"2007","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Turbo-propellers","Number","223","units","0","v41550968","1.20.2","9856","","","","0"
"2007","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Piston engines","Number","223","units","0","v41550969","1.20.3","49387","","","","0"
"2007","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Helicopters","Number","223","units","0","v41550970","1.20.4","6691","","","","0"
"2007","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Gliders","Number","223","units","0","v41550971","1.20.5","13","","","","0"
"2007","Canada","2016A000011124","Oshawa, Ontario","Jet engines","Number","223","units","0","v41550977","1.22.1","59","","","","0"
"2007","Canada","2016A000011124","Oshawa, Ontario","Turbo-propellers","Number","223","units","0","v41550978","1.22.2","934","","","","0"
"2007","Canada","2016A000011124","Oshawa, Ontario","Piston engines","Number","223","units","0","v41550979","1.22.3","26998","","","","0"
"2007","Canada","2016A000011124","Oshawa, Ontario","Helicopters","Number","223","units","0","v41550980","1.22.4","1261","","","","0"
"2007","Canada","2016A000011124","Oshawa, Ontario","Gliders","Number","223","units","0","v41550981","1.22.5","5","","","","0"
"2007","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Jet engines","Number","223","units","0","v41550982","1.23.1","65249","","","","0"
"2007","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Turbo-propellers","Number","223","units","0","v41550983","1.23.2","25831","","","","0"
"2007","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Piston engines","Number","223","units","0","v41550984","1.23.3","26731","","","","0"
"2007","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Helicopters","Number","223","units","0","v41550985","1.23.4","4508","","","","0"
"2007","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Gliders","Number","223","units","0","v41550986","1.23.5","0","","","","0"
"2007","Canada","2016A000011124","Pitt Meadows, British Columbia","Jet engines","Number","223","units","0","v41550987","1.24.1","29","","","","0"
"2007","Canada","2016A000011124","Pitt Meadows, British Columbia","Turbo-propellers","Number","223","units","0","v41550988","1.24.2","555","","","","0"
"2007","Canada","2016A000011124","Pitt Meadows, British Columbia","Piston engines","Number","223","units","0","v41550989","1.24.3","33331","","","","0"
"2007","Canada","2016A000011124","Pitt Meadows, British Columbia","Helicopters","Number","223","units","0","v41550990","1.24.4","3484","","","","0"
"2007","Canada","2016A000011124","Pitt Meadows, British Columbia","Gliders","Number","223","units","0","v41550991","1.24.5","77","","","","0"
"2007","Canada","2016A000011124","Prince George, British Columbia","Jet engines","Number","223","units","0","v41550992","1.25.1","6915","","","","0"
"2007","Canada","2016A000011124","Prince George, British Columbia","Turbo-propellers","Number","223","units","0","v41550993","1.25.2","12043","","","","0"
"2007","Canada","2016A000011124","Prince George, British Columbia","Piston engines","Number","223","units","0","v41550994","1.25.3","4399","","","","0"
"2007","Canada","2016A000011124","Prince George, British Columbia","Helicopters","Number","223","units","0","v41550995","1.25.4","5177","","","","0"
"2007","Canada","2016A000011124","Prince George, British Columbia","Gliders","Number","223","units","0","v41550996","1.25.5","63","","","","0"
"2007","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Jet engines","Number","223","units","0","v41550997","1.26.1","15672","","","","0"
"2007","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Turbo-propellers","Number","223","units","0","v41550998","1.26.2","34907","","","","0"
"2007","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Piston engines","Number","223","units","0","v41550999","1.26.3","28066","","","","0"
"2007","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Helicopters","Number","223","units","0","v41551000","1.26.4","9367","","","","0"
"2007","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Gliders","Number","223","units","0","v41551001","1.26.5","133","","","","0"
"2007","Canada","2016A000011124","Regina International, Saskatchewan","Jet engines","Number","223","units","0","v41551002","1.27.1","17855","","","","0"
"2007","Canada","2016A000011124","Regina International, Saskatchewan","Turbo-propellers","Number","223","units","0","v41551003","1.27.2","8702","","","","0"
"2007","Canada","2016A000011124","Regina International, Saskatchewan","Piston engines","Number","223","units","0","v41551004","1.27.3","17579","","","","0"
"2007","Canada","2016A000011124","Regina International, Saskatchewan","Helicopters","Number","223","units","0","v41551005","1.27.4","667","","","","0"
"2007","Canada","2016A000011124","Regina International, Saskatchewan","Gliders","Number","223","units","0","v41551006","1.27.5","23","","","","0"
"2007","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Jet engines","Number","223","units","0","v41551007","1.28.1","18335","","","","0"
"2007","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Turbo-propellers","Number","223","units","0","v41551008","1.28.2","20872","","","","0"
"2007","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Piston engines","Number","223","units","0","v41551009","1.28.3","23029","","","","0"
"2007","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Helicopters","Number","223","units","0","v41551010","1.28.4","605","","","","0"
"2007","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Gliders","Number","223","units","0","v41551011","1.28.5","2","","","","0"
"2007","Canada","2016A000011124","Sault Ste. Marie, Ontario","Jet engines","Number","223","units","0","v41551012","1.29.1","412","","","","0"
"2007","Canada","2016A000011124","Sault Ste. Marie, Ontario","Turbo-propellers","Number","223","units","0","v41551013","1.29.2","11690","","","","0"
"2007","Canada","2016A000011124","Sault Ste. Marie, Ontario","Piston engines","Number","223","units","0","v41551014","1.29.3","14907","","","","0"
"2007","Canada","2016A000011124","Sault Ste. Marie, Ontario","Helicopters","Number","223","units","0","v41551015","1.29.4","411","","","","0"
"2007","Canada","2016A000011124","Sault Ste. Marie, Ontario","Gliders","Number","223","units","0","v41551016","1.29.5","1","","","","0"
"2007","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Jet engines","Number","223","units","0","v41551022","1.31.1","15150","","","","0"
"2007","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Turbo-propellers","Number","223","units","0","v41551023","1.31.2","17244","","","","0"
"2007","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Piston engines","Number","223","units","0","v41551024","1.31.3","978","","","","0"
"2007","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Helicopters","Number","223","units","0","v41551025","1.31.4","3795","","","","0"
"2007","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Gliders","Number","223","units","0","v41551026","1.31.5","41","","","","0"
"2007","Canada","2016A000011124","St-Jean, Quebec","Jet engines","Number","223","units","0","v41551027","1.32.1","23","","","","0"
"2007","Canada","2016A000011124","St-Jean, Quebec","Turbo-propellers","Number","223","units","0","v41551028","1.32.2","948","","","","0"
"2007","Canada","2016A000011124","St-Jean, Quebec","Piston engines","Number","223","units","0","v41551029","1.32.3","19293","","","","0"
"2007","Canada","2016A000011124","St-Jean, Quebec","Helicopters","Number","223","units","0","v41551030","1.32.4","417","","","","0"
"2007","Canada","2016A000011124","St-Jean, Quebec","Gliders","Number","223","units","0","v41551031","1.32.5","10032","","","","0"
"2007","Canada","2016A000011124","Sudbury, Ontario","Jet engines","Number","223","units","0","v41551032","1.33.1","533","","","t","0"
"2007","Canada","2016A000011124","Sudbury, Ontario","Turbo-propellers","Number","223","units","0","v41551033","1.33.2","20590","","","t","0"
"2007","Canada","2016A000011124","Sudbury, Ontario","Piston engines","Number","223","units","0","v41551034","1.33.3","6011","","","t","0"
"2007","Canada","2016A000011124","Sudbury, Ontario","Helicopters","Number","223","units","0","v41551035","1.33.4","4143","","","t","0"
"2007","Canada","2016A000011124","Sudbury, Ontario","Gliders","Number","223","units","0","v41551036","1.33.5","3","","","t","0"
"2007","Canada","2016A000011124","Thunder Bay, Ontario","Jet engines","Number","223","units","0","v41551037","1.34.1","10674","","","","0"
"2007","Canada","2016A000011124","Thunder Bay, Ontario","Turbo-propellers","Number","223","units","0","v41551038","1.34.2","34542","","","","0"
"2007","Canada","2016A000011124","Thunder Bay, Ontario","Piston engines","Number","223","units","0","v41551039","1.34.3","12181","","","","0"
"2007","Canada","2016A000011124","Thunder Bay, Ontario","Helicopters","Number","223","units","0","v41551040","1.34.4","4758","","","","0"
"2007","Canada","2016A000011124","Thunder Bay, Ontario","Gliders","Number","223","units","0","v41551041","1.34.5","1","","","","0"
"2007","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Jet engines","Number","223","units","0","v41551047","1.36.1","34","","","","0"
"2007","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Turbo-propellers","Number","223","units","0","v41551048","1.36.2","14548","","","","0"
"2007","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Piston engines","Number","223","units","0","v41551049","1.36.3","27450","","","","0"
"2007","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Helicopters","Number","223","units","0","v41551050","1.36.4","5621","","","","0"
